designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,bp_rp,bp_g,g_rp,l,b,distance
Gaia DR2 3451192039802766336,87.9424308256496,0.572579488112625,32.5396260017314,0.51201782812818,0.602958636366937,0.634513041201627,0.9502699,1.609682,0.3354759,1.274206,177.590394692124,2.98813428599054,6.82510240735546
Gaia DR2 3451206196015553792,88.1300750288525,1.27302160132568,32.6573890518447,1.04349247060533,-1.43329315320418,1.22694296440325,-1.168182,2.134611,0.8830891,1.251522,177.569133436836,3.18411365311252,6.82540671479673
Gaia DR2 3451201424307950080,88.21131791007,0.437749048273128,32.5573000809581,0.357314207827586,-0.242915043289461,0.505928238238997,-0.4801373,1.253548,0.5481548,0.7053928,177.690285400564,3.19242719374276,6.8260043573066
Gaia DR2 3451177372493384960,88.1694659531018,0.041444251841153,32.4705499406151,0.03747324267513,1.27185605425394,0.041348704219169,30.75927,1.14765,0.4955444,0.6521053,177.747302539714,3.11806312249406,6.82796208507827
Gaia DR2 3451217775247395072,88.0453872743506,0.643782304640784,32.6637511079846,0.580241997374839,1.08221501332923,0.836338937174329,1.293991,1.404753,0.3658218,1.038931,177.527431207544,3.12589039407905,6.82848068369087
Gaia DR2 3451191837942822656,87.9430272260059,0.048169646728395,32.5352155534136,0.043444917944282,0.18893076331973,0.05123037411519,3.687866,0.9066401,0.3641386,0.5425014,177.594453917493,2.9863253387096,6.83159387362701
Gaia DR2 3451205199583096704,88.1752973826492,0.03410760046619,32.6306267263724,0.027332892361413,0.299941535080281,0.035280104945309,8.501719,0.8128939,0.3199968,0.492897,177.611564573409,3.20338580219601,6.83176468959693
Gaia DR2 3451201179503202048,88.2073050055888,0.47624846717762,32.5247376674257,0.416109040361192,-0.373243757660853,0.536288452370689,-0.6959757,0.2150574,-0.6044445,0.8195019,177.716694792802,3.17302490643149,6.83296793472514
Gaia DR2 3451177024596014080,88.1431726348655,0.066997436759312,32.4539677557317,0.060621209713098,0.284964802039855,0.069876523218151,4.078119,0.9239168,0.3568134,0.5671034,177.750361122494,3.09053478445545,6.83388975972981
Gaia DR2 3451177028894086784,88.1282752851166,1.26313772679283,32.4477877104686,1.18438523373404,0.678907513386635,0.869731054532718,0.7805948,1.340075,-0.2239437,1.564018,177.749314690362,3.0765657096659,6.83545064046216
Gaia DR2 3451177131975261184,88.0797138560501,0.047409751508514,32.439080762668,0.041784392636013,0.698758934430179,0.045493360764466,15.35958,1.098829,0.4709215,0.6279078,177.736016358482,3.03682913703944,6.83656201027029
Gaia DR2 3451194926021310336,87.9748705260314,0.16746680939625,32.6282329299006,0.15645434392565,0.278592109874181,0.169522020713299,1.643398,1.241999,0.5037518,0.7382469,177.5278844773,3.05670294568982,6.837056731893
Gaia DR2 3451177097615516800,88.1042963984811,0.064990734152006,32.4414824128483,0.059100327930754,0.774405991854599,0.06603057504404,11.72799,1.220569,0.5232944,0.6972742,177.744481880791,3.05592680495875,6.83735117897674
Gaia DR2 3451179842095524224,87.9633818907373,0.516234284161653,32.4905479400206,0.44896405170423,0.207196995302479,0.445777595777088,0.464799,1.74333,0.8354244,0.9079056,177.641709871281,2.97840478034328,6.83754058125658
Gaia DR2 3451201424310188928,88.2116337289544,0.065267491120454,32.5515879600395,0.057374000195631,0.696361386494467,0.07873887998072,8.843933,1.15475,0.4935894,0.6611605,177.695354142188,3.1897651159427,6.83781072728381
Gaia DR2 3451178845662144384,88.0234715162586,0.213725272377186,32.4481413587813,0.191015403625703,0.490046399512713,0.223515854122279,2.192446,1.853416,0.8818874,0.971529,177.704075091955,3.00053157498734,6.83813210084954
Gaia DR2 3451177338133659392,88.1534400497108,0.035848393258267,32.4592574774091,0.032044191985317,0.218243151143944,0.034955672101969,6.243426,1.718567,0.8229933,0.8955736,177.7501913833,3.10068420926977,6.8417277971841
Gaia DR2 3451217637808447616,88.1035601434662,0.335933030563132,32.6647424394672,0.292456665245857,0.29207510403227,0.382389795967045,0.7638151,1.531834,0.6961288,0.8357048,177.551452688026,3.16859889032331,6.84381711411335
Gaia DR2 3451179571513085312,87.9844494733078,0.491941037946707,32.469328676666,0.435458401728068,3.66779138241043,0.532737358936278,6.884802,1.641556,0.1336689,1.507887,177.669053126397,2.98292977030554,6.84552436491809
Gaia DR2 3451179915111821696,87.958355339537,0.696918739858751,32.4971951926683,0.598736642776923,-0.579722143364444,0.591214925639033,-0.9805607,1.42045,0.5588684,0.8615818,177.633819752006,2.978131681066,6.84789211793086
Gaia DR2 3451205135159919872,88.1877999454863,33.7633132787363,32.6179741553195,29.4285082644996,NaN,NaN,NaN,NaN,NaN,NaN,177.627832713819,3.20605829891386,6.84818691224746
Gaia DR2 3451177505632385664,88.1916668170973,0.061814343403642,32.4930670987898,0.05557160847244,0.75766872218574,0.068333690842645,11.08778,1.127033,0.4754963,0.6515369,177.737358799992,3.14561616704959,6.8489733979622
Gaia DR2 3451206264742002048,88.1225836324562,0.569615498438316,32.6603523639602,0.48906926628587,-1.30369968200997,0.605974349903082,-2.151411,1.293175,0.4308395,0.8623352,177.563373541193,3.18017852548819,6.85094506396504
Gaia DR2 3451206269033287168,88.120613380105,0.0710898556602,32.6609433775647,0.059256233759367,0.214224301942898,0.076175544271742,2.812245,1.288749,0.5586872,0.7300615,177.562021263725,3.17904820774405,6.85120003121263
Gaia DR2 3451195063466507520,88.001443156332,0.351058337883085,32.6481321423442,0.348282550635574,0.177124838845507,0.424878070931471,0.4168839,1.58481,0.6743202,0.91049,177.522099816744,3.08608535537056,6.85258001357258
Gaia DR2 3451195063472557824,88.0027330557056,0.178736452650074,32.6488708669769,0.166933685593433,0.477183609477428,0.201324681540067,2.370219,1.522663,0.6830044,0.8396587,177.522014796451,3.08739611788961,6.8538797990189
Gaia DR2 3451217637808449280,88.096324960369,1.57935141289455,32.6660357488876,1.06112576348117,-1.83405155069857,1.90335833678306,-0.9635871,1.017334,0.03417206,0.9831619,177.547243363009,3.16400469002511,6.85679923384996
Gaia DR2 3451194552360422400,87.9699975257001,4.76139326460965,32.623833789277,2.9467720070164,NaN,NaN,NaN,0.817524,-0.4171925,1.234716,177.5295910445,3.05093304238389,6.85737681918657
Gaia DR2 3451179571516699520,87.9843066700814,5.43908483602418,32.4691497252166,5.10997965292448,NaN,NaN,NaN,NaN,NaN,NaN,177.669146179065,2.98273508146082,6.85831386827849
Gaia DR2 3451179842095506688,87.9692566096069,0.062103931255072,32.4829864535167,0.053027126434092,0.36823820368535,0.065194650594049,5.648289,0.919117,0.3717022,0.5474148,177.650752665972,2.97883009751073,6.85916843425166
Gaia DR2 3451176990236267136,88.1221268477758,0.07140487701532,32.4453579197685,0.064569568544094,0.203174900039301,0.079628317651089,2.551541,1.109111,0.4567547,0.6523561,177.748777811627,3.0708614808448,6.85928807659803
Gaia DR2 3451194552360422144,87.9696060815164,10.5184630930747,32.623482780009,7.3351474659553,NaN,NaN,NaN,NaN,NaN,NaN,177.529726070559,3.05047074382891,6.85991953328967
Gaia DR2 3451177372491056256,88.1587372097622,2.61206377680545,32.4620562151864,2.69543936140106,NaN,NaN,NaN,NaN,NaN,NaN,177.750043177391,3.10595561855578,6.86357019443428
Gaia DR2 3451177333833661440,88.1501037401688,0.56159564637422,32.4569136967357,0.524799585835022,2.03911244888298,0.633673662292144,3.217922,2.391148,1.082712,1.308435,177.750786201997,3.09706959112385,6.86470242802431
Gaia DR2 3451217637810683136,88.0983264917399,0.518640554402744,32.66590970039,0.455353764454165,0.261130822104402,0.590648555635989,0.4421086,1.40802,0.5159531,0.892067,177.548207807159,3.16539308268286,6.86489120537418
Gaia DR2 3451194552362081920,87.9650204365779,0.95454706693635,32.6183977739229,0.887357478227323,NaN,NaN,NaN,1.567461,0.4263992,1.141062,177.532146941832,3.04456054296769,6.86515192434475
Gaia DR2 3451217672174866944,88.0774641166071,0.168494481596608,32.6674249272504,0.151007986282279,0.663027481246298,0.190377263959617,3.482703,1.595417,0.6566772,0.9387398,177.537980270771,3.15102467380558,6.86629073029255
Gaia DR2 3451194414919114240,87.9523165629097,0.431835933695431,32.5995340756823,0.387144078089697,0.620163521003922,0.457268733964392,1.356234,1.979347,0.8924255,1.086922,177.542970934216,3.0257582189367,6.86905055185603
Gaia DR2 3451179910815035776,87.9537947977368,0.355535929833976,32.5038515331127,0.314403684382366,-0.543631524091114,0.347298401059635,-1.565315,1.348427,0.5408344,0.8075924,177.626121969087,2.97820224815305,6.86920728511659
Gaia DR2 3451205959795636864,88.1599231870909,0.177372913011414,32.6433347632244,0.146175763983259,0.919863522274107,0.187402230968659,4.908498,1.581213,0.6784306,0.9027824,177.594022278614,3.19865948162135,6.86961260130862
Gaia DR2 3451177475572590848,88.1806098140506,0.091896946436154,32.4795438265366,0.084111246347148,0.813611697617822,0.091291886123119,8.912202,1.30006,0.5721359,0.7279243,177.74430593437,3.13072489173522,6.86998934875407
Gaia DR2 3451175650206462336,88.0662678299648,0.43973672925123,32.4387964439157,0.376311365907743,0.71466544413543,0.388279704752861,1.840594,1.70435,0.7216072,0.9827423,177.730495882409,3.02690610581301,6.87092384331033
Gaia DR2 3451178849959857024,88.0218615907698,0.965776800454232,32.4481224811195,0.840354772800314,0.310389629013125,0.811095767011422,0.3826794,2.168123,0.7904034,1.37772,177.703400591387,2.99935157889635,6.87151124339647
Gaia DR2 3451206024216845312,88.1503669810257,0.441292938953317,32.6491029097459,0.345452714074885,0.635584185755699,0.435500627839545,1.459433,1.753607,0.6488304,1.104776,177.584958635056,3.19464408952667,6.87160915784224
Gaia DR2 3451217813903296384,88.0286411161595,1.5681640635856,32.6602114467507,1.36472887725316,-2.17627195839414,1.90420746984714,-1.142875,1.941364,0.597023,1.344341,177.523320209324,3.11194641408069,6.87196041804382
Gaia DR2 3451177058955736064,88.0896827135183,0.447072291045443,32.438970900887,0.413300634219019,0.358683267833667,0.489137481108646,0.7332975,2.434708,1.251337,1.183371,177.740385205017,3.04402380950859,6.87389180249344
Gaia DR2 3451177505641380608,88.1887272370693,0.407675733279356,32.4884787385184,0.385668160317971,0.453831278038251,0.466889659316963,0.9720311,1.256634,0.3452892,0.9113445,177.740063594449,3.1411544508757,6.87413869836852
Gaia DR2 3451193624645183872,87.9420007182023,0.768834286951837,32.5700149624374,0.677709805649522,-0.340334807097456,0.755899753058937,-0.450238,1.770056,0.6619511,1.108105,177.564004257359,3.0032692615609,6.87475384274995
Gaia DR2 3451191837942829440,87.9454420786161,0.035393906794044,32.5224042638341,0.03150374176071,0.863932765224406,0.03704223736479,23.32291,0.9920235,0.4078569,0.5841665,177.60653793899,2.9815664925887,6.87560152300788
Gaia DR2 3451192044099501952,87.9411448448965,1.12495149757111,32.5417605573063,0.890866097034945,5.66797467895068,1.25176462783463,4.527987,1.1159,-0.1112976,1.227198,177.588002162143,2.9882857585098,6.87588805500881
Gaia DR2 3451204924705161216,88.1973987439402,0.264100098694472,32.6054799144271,0.221228026167907,-0.486672013828844,0.280229912168902,-1.736688,1.380566,0.488802,0.8917637,177.642724227548,3.20670443596242,6.87884114240596
Gaia DR2 3451177028893675264,88.1302869799987,0.353722918851117,32.447699741447,0.329109380513207,0.351794791631985,0.388635660902622,0.9052046,1.520348,0.4575214,1.062826,177.75025246968,3.07798443977318,6.88000414048592
Gaia DR2 3451192147176441344,87.9408477378275,0.900366971485638,32.5628969527114,0.77172414731486,0.771895434665528,0.945635905884924,0.8162713,1.742321,0.4450493,1.297272,177.569647902754,2.99881428447029,6.88273264437197
Gaia DR2 3451194518002358016,87.9554954206375,0.033795680448485,32.6056534332558,0.03134987251004,0.596266152691357,0.035224436024924,16.92763,0.9209948,0.3748322,0.5461626,177.539056125984,3.03117440342956,6.88297248788282
Gaia DR2 3451177333833659520,88.1456842866211,0.07729348628271,32.4542328845863,0.070149109883459,0.315360466387768,0.081621805171985,3.863679,1.04011,0.4303436,0.609766,177.751207946959,3.09249617796082,6.88387415484326
Gaia DR2 3451175650220894592,88.0652235892393,0.455465649345389,32.4386453808624,0.418167606907018,0.033359801418265,0.44460021474786,0.07503325,1.198469,0.4033546,0.7951145,177.730178401659,3.02607004215356,6.88411784397398
Gaia DR2 3451191661845575040,87.9501359326913,0.071910386156991,32.5102128604688,0.062486787922496,0.577319204076258,0.072990014802219,7.909564,1.161942,0.5022392,0.6597023,177.619065752232,2.9787782128351,6.8854328874298
Gaia DR2 3451194964678903424,87.994669193631,0.100762961123125,32.6447885908794,0.094332254357373,0.305531234466155,0.111142783721822,2.748997,1.268574,0.5499344,0.7186394,177.52208365323,3.07947383662929,6.88633114769539
Gaia DR2 3451177509928605056,88.1900799627598,0.535576930364361,32.4897756037174,0.503175242029392,-0.816601649226992,0.607896917884556,-1.343323,1.757971,0.6885109,1.06946,177.73952239624,3.14279510909586,6.88761417164538
Gaia DR2 3451177475570271872,88.1747836952097,1.41285649123806,32.4735957353133,1.25459203917382,-0.339887423273973,1.11831663274905,-0.3039277,1.739328,0.5707264,1.168602,177.746948720197,3.1234741490178,6.88846677434978
Gaia DR2 3451178643803760128,88.0328423469007,0.055944793955829,32.4441609707265,0.048958832438868,0.559457600894996,0.057114762911059,9.795324,1.198371,0.5149097,0.6834612,177.711529595205,3.00532354214775,6.89238470941252
Gaia DR2 3451177509928618624,88.1828720236243,0.662941882609428,32.4812596405322,0.608255237294094,-0.624251673343928,0.738297483871139,-0.8455287,1.721268,0.5427456,1.178522,177.743792337779,3.13323940955913,6.89340279637559
Gaia DR2 3451204825924276352,88.2070454589556,0.144100760804431,32.5860650391598,0.120671350570522,-0.048964927383422,0.154874070000265,-0.3161596,1.257082,0.5487385,0.7083435,177.663614405414,3.20388399394164,6.89570585553322
Gaia DR2 3451200977631321472,88.1963911304637,1.02167807096452,32.4983475232313,0.902634978202,1.21476679417045,0.835527383478366,1.453892,1.227562,0.1435413,1.084021,177.734819533086,3.15172614087824,6.89725109698844
Gaia DR2 3451177368193405184,88.1616382389232,0.43103825818091,32.4632381059276,0.400308241995626,0.697180341569193,0.45513275596573,1.531818,1.453501,0.4728699,0.9806309,177.750264802951,3.10866471797421,6.89808916418109
Gaia DR2 3451193624645173504,87.9426862441815,0.799027416891643,32.5757144706823,0.678318624903676,0.357923792874445,0.807199394427385,0.4434144,1.753622,0.4086056,1.345016,177.559383252569,3.00666383462535,6.89962104143614
Gaia DR2 3451201183788285568,88.211730466031,0.231465727545808,32.537562949336,0.215095472941793,0.381577638103907,0.262700496984491,1.45252,1.356024,0.4085789,0.9474449,177.707509318154,3.18273548448877,6.90504138310228
Gaia DR2 3451217710825628800,88.0896714303773,0.380698059269182,32.6675844024426,0.337851419324433,0.680380368018525,0.410687684212112,1.656686,1.48562,0.668932,0.8166885,177.543062067856,3.15996233972293,6.90810846499667
Gaia DR2 3451177127675210880,88.0742843104628,0.964805969630163,32.4378516491231,0.856038773477767,-0.586629390347471,0.798598608573517,-0.7345735,0.9404602,-0.136364,1.076824,177.734748887038,3.03225674307463,6.90916234158728
Gaia DR2 3451206024223987456,88.146347140008,0.383064622330896,32.6519552951428,0.322089409162795,1.00934629935804,0.4197245602612,2.404783,2.118969,0.8352833,1.283686,177.580778138601,3.19317119770164,6.90974263681923
Gaia DR2 3451201179501236992,88.2120152962812,0.153767278297119,32.538592848451,0.139913114920242,1.51118476852155,0.178264381067319,8.477211,2.326206,1.181999,1.144207,177.706741514176,3.18346393852474,6.91128365724985
Gaia DR2 3451194346201992448,88.0206175630117,5.31606236589645,32.6581672545358,6.37847162222878,NaN,NaN,NaN,0.9441395,-0.4142036,1.358343,177.521650148723,3.1050887365338,6.91266321840096
Gaia DR2 3451178815602455296,87.9958498578904,0.033367328781495,32.4599511701184,0.028901303758035,0.262070262373208,0.033095471685931,7.918614,0.8091326,0.3197842,0.4893484,177.682034471301,2.98645111048442,6.91312139993244
Gaia DR2 3451194513714640768,87.9586114823206,0.391439377554936,32.6115630699964,0.360166578810955,-0.675989292429108,0.423741188466876,-1.595288,1.291714,0.4100208,0.8816929,177.535294986602,3.03643817238641,6.91647339858351
Gaia DR2 3451193624649191424,87.9429463210282,0.026325378644886,32.5781126206201,0.02326965843521,0.68364565448663,0.02675452816689,25.55252,0.75564,0.2966423,0.4589977,177.557426710413,3.00807153958888,6.91656744306133
Gaia DR2 3451200977631564928,88.1999128402663,4.50189503648854,32.5033614231389,3.82153626370074,NaN,NaN,NaN,1.828457,0.6079655,1.220491,177.7319956919,3.15682624456625,6.91966504411259
Gaia DR2 3451200977629907584,88.1929344799891,0.381445159542274,32.49247601119,0.35726525327603,0.819080803839959,0.45387449168986,1.804642,1.246494,0.36203,0.8844643,177.738411550817,3.14623880153467,6.92219287318302
Gaia DR2 3451177471272628864,88.1761796123089,0.219461932419446,32.4739948454032,0.211328109826001,0.262732665833687,0.252087431119586,1.042228,1.321123,0.5299301,0.791193,177.747201538914,3.12469169364207,6.92323159960063
